Date,CO,NO2,SO2,PM2_5
2018-11-23,1005.9592192311663,21.743614465462077,17.335667237423728,128.67933330557128
2018-11-24,1123.66139452053,21.865370677583286,17.178556173263043,127.90773398738943
2018-11-25,981.4902370634111,21.85630317758329,17.174714065499458,126.3049552752682
2018-11-26,1092.4995664051366,21.568239920007528,17.019263577876096,126.5832396692076
2018-11-27,1161.8644744562084,22.30714886363636,17.733532798075778,127.78068019951063
2018-11-28,1190.531425393819,21.61305705204216,17.076622498914332,127.78068019951064
2018-11-29,1084.95928900747,21.06452855637116,17.77021095941532,127.90773398738943
2018-11-30,1118.9637218005093,21.46276788537549,17.045572493412486,132.6745114873894
2018-12-01,1050.265731559414,22.912169761904764,16.88743851202267,127.9660744419349
2018-12-02,946.3979456216531,21.432830461133072,17.1521104086714,126.67729019951065
2018-12-03,1217.4860231336063,22.23360916243178,16.72410619106517,130.12209610860154
2018-12-04,1030.608437465958,24.34796568181818,18.04623473342122,127.71156830557125
2018-12-05,1119.146878115837,19.100437506587618,18.041179226700752,128.98832232072277
2018-12-06,1045.2724377962284,22.56124871212121,17.680054174161032,114.46914788738941
2018-12-07,1150.1383361855692,18.995198718708824,17.138288677245086,110.28028256271409
2018-12-08,979.920347092785,16.62233553689065,17.944438409420012,107.74487582028988
2018-12-09,956.8537540173883,19.081508112648223,17.640730026057906,112.10699106920761
2018-12-10,1027.9557021989008,17.3283112944664,17.43329186572062,127.59512406314698
2018-12-11,1264.7719591178366,22.276319545454548,17.318215671245593,129.96049103284398
2018-12-12,1164.51825181324,22.912271363636364,16.847931072381336,130.53484224496518
2018-12-13,1154.6085729486822,23.71491746434937,17.813178076162743,114.63240720557124
2018-12-14,1149.3741614928033,21.587437961133062,17.097322049595913,127.54037936617729
2018-12-15,1126.814007645609,21.040859097496714,18.587488997193752,127.18622383587427
2018-12-16,996.2725054834726,21.219733491436106,16.986231348416773,123.78186656314702
2018-12-17,1192.299609410541,20.45029492000753,16.96082372334154,119.65510830557125
2018-12-18,957.8421060871573,20.383043036890648,17.02685351436409,119.65510830557125
2018-12-19,849.8351823405343,19.800966283643895,16.99584825441666,122.39547929041973
2018-12-20,1314.310446963182,21.42581659749671,17.115312326796545,126.02265148738941
2018-12-21,878.1750980292599,21.60946750658762,16.913282755611966,124.2933722449652
2018-12-22,1157.127012664551,20.4244493897045,17.7205834621622,125.73052186617728
2018-12-23,1093.2114320135222,20.53170553689064,17.222150390800227,125.5066493661773
2018-12-24,1144.6564516833075,19.937242874552986,17.487668204496096,119.65510830557125
2018-12-25,1139.8751423492693,21.040859097496703,16.88014247808836,119.68208724496519
2018-12-26,1265.7517857055134,20.659084313946924,17.090268257849896,125.86156891163182
2018-12-27,1023.5548543933972,20.18375113212874,17.265470593149924,124.65972557829853
2018-12-28,996.6690433644624,20.964198642951246,17.145329428170417,126.19126247223792
2018-12-29,1056.759500924159,21.375150688405796,17.337818015759,125.73052186617731
2018-12-30,1038.4341106812408,21.09561091567853,17.392280999818084,123.26202095708639
2018-12-31,1063.9831673648462,21.394784768492382,17.216803122380938,123.9293652752682
2019-01-01,829.674975375175,21.048713491436096,16.720533911928825,125.37026482072275
2019-01-02,1315.2425188300756,20.040614086674196,17.374955168248515,124.17241542678336
2019-01-03,1225.057967679287,20.84278637022398,17.019697991542404,116.37071550254097
